id,Timestamp,Tanggal hari ini ,Pertemuan ke-,Kualitas materi ,Siapa trainer pada hari ini ?,Bagaimana menurut Trainer pada hari ini ?,Kualitas trainer ,Apakah ada saran secara keseluruhan ?,Kamu mengikuti Bootcamp Batch ?,Tanggal hari ini,Pertemuan ke
8905a79c-4956-4918-b85f-f194e57c2e62,6/6/2024 20:30:27,,,5,mfars,.,5,Baik,6.0,6/6/2024,Pertemuan 18
20c3a3f4-11c6-43d4-a63d-88f54b3b8096,5/21/2024 21:26:31,,,5,ars,Dapat menyampaikan materi dengan baik,4,So far So good tapi untuk rekaman materinya bisa di percepat lagi soalnya buat bahan belajar dan itu kendala dari saya sih,6.0,5/21/2024,Pertemuan 3
dac33426-3c77-4e9c-807c-3ecdc261339f,7/25/2024 21:42:47,,,3,ars,Bagus,5,Bagus,6.0,7/25/2024,Pertemuan 17
eb5ab705-64b5-4824-80b1-748c0c01560b,2/22/2024 21:50:22,,,4,mf,"Luar biasa, dapat menyampaikan materi dengan baik",5,.,6.0,2/22/2024,Pertemuan 25
e04076e5-3fab-4e6b-9f79-38c54336e47b,6/18/2024 21:04:35,,,5,ars,ok,5,"Materinya udah bagus, dan di perdalam lagi",6.0,6/18/2024,Pertemuan 13
6f2f152e-fe85-4611-857a-528266761927,7/2/2024 20:30:11,,,5,ars,.,5,Tidak Ada,6.0,7/2/2024,Pertemuan 2
c6990f5b-cd7a-4dda-a877-6155653d134e,6/27/2024 21:14:09,,,5,ars,y,5,So far So good tapi untuk rekaman materinya bisa di percepat lagi soalnya buat bahan belajar dan itu kendala dari saya sih,6.0,6/27/2024,Pertemuan 13
1d9c5351-1850-448d-a113-86faf797165f,5/7/2024 21:18:10,,,5,ars,enjoy ketika menjelaskan dan mudah dipahami,2,tidak ada,6.0,5/7/2024,Pertemuan 18
0ef4cecc-887a-460d-b699-659969939b87,2/8/2024 21:44:27,,,3,ars,Bagus,2,e,6.0,2/8/2024,Pertemuan 16
c6990f5b-cd7a-4dda-a877-6155653d134e,10/3/2024 21:26:53,,,4,ars,.,5,tidak ada,6.0,10/3/2024,Pertemuan 19
84d29b44-26c6-4b05-8a67-31831d35be32,2/22/2024 20:21:26,,,3,ars,bagus,4,,6.0,2/22/2024,Pertemuan 19
51c428b4-c4a7-4da8-86e1-1fa640026086,11/2/2023 21:23:31,,,4,ars,baagus,3,tidak ada,6.0,11/2/2023,Pertemuan 5
bcb872cd-f6f8-422c-8729-59be0b01e4c4,11/23/2023 21:22:13,,,5,ars,Good,4,So far So good tapi untuk rekaman materinya bisa di percepat lagi soalnya buat bahan belajar dan itu kendala dari saya sih,6.0,11/23/2023,Pertemuan 17
1b8f176a-44b5-4b9f-b3aa-7fd66e2c5697,9/12/2024 21:17:31,,,4,ars,Good,4,,6.0,9/12/2024,Pertemuan 3
66435fb2-4e78-43d7-952d-d83ed97c5590,7/25/2024 21:39:32,,,5,mf,Bagus,5,Mudah2an selalu konsisten,6.0,7/25/2024,Pertemuan 21
216de2aa-e0bf-41b4-92da-3ad50ab2af5e,3/17/2024 17:07:05,,,4,ars,bagus,5,,6.0,3/17/2024,Pertemuan 3
3957973a-682a-4959-b576-9a085c8a44ae,3/17/2024 17:06:34,,,4,ars,okey,4,Belum ada,6.0,3/17/2024,Pertemuan 7
934eaca0-2d10-4419-8175-7812976e2931,5/21/2024 21:10:00,,,4,mw,.,4,Belum ada,6.0,5/21/2024,Pertemuan 18
b8d47eb3-c03a-46ae-9ccb-29bb9f61162b,10/3/2023 21:26:12,,,3,ars,Penyampaian mudah dipahami,3,e,6.0,10/3/2023,Pertemuan 15
14d84dec-8ae5-46d1-aebd-b3aa52f097ff,6/6/2024 20:30:27,,,4,mdn,.,5,persentasi final project,6.0,6/6/2024,Pertemuan 7
ca5c06a4-b01e-4e89-b6e0-507d13da74e9,7/11/2024 22:33:30,,,5,ars,Trainer sangat jelas menguraikan materinya,5,cukup bagus,6.0,7/11/2024,Pertemuan 2
95914d89-1f22-4630-8d62-91f2d8d0ed88,6/18/2024 21:07:11,,,4,mdn,bagus,5,,6.0,6/18/2024,Pertemuan 10
5d11e9c3-db2d-42ce-a4b2-676294bcab5c,5/27/2024 11:06:22,,,4,mdn,OK,4,-,6.0,5/27/2024,Pertemuan 7
8c8342e9-a790-4117-b607-5415d372b7f6,6/6/2024 20:30:27,,,3,ars,Membantu,4,tidak ada,6.0,6/6/2024,Pertemuan 10
6975f225-5acc-48bb-a80d-6a3a5e442fae,7/9/2024 21:21:31,,,5,mdn,Bagus,5,tidak ada,6.0,7/9/2024,Pertemuan 22
e33fe1f5-796c-4c1d-84c4-32eb396f9837,11/7/2023 20:33:49,,,5,mdn,Ok lah,5,cukup,6.0,11/7/2023,Pertemuan 11
f2359723-11a9-4415-8278-4adb624d9e6b,6/18/2024 21:08:13,,,5,ars,Sangat jelas menguraikan materi,5,Cukup baik,6.0,6/18/2024,Pertemuan 26
f8a5ac4a-6f9a-4356-a9d7-142b91a4c9a4,10/3/2023 21:26:12,,,5,ars,sangat menguasai,5,,6.0,10/3/2023,Pertemuan 6
9dafb395-690f-4613-9aed-1761724d82c8,1/18/2024 22:11:35,,,4,mdn,enjoy ketika menjelaskan dan mudah dipahami,5,cukup bagus,6.0,1/18/2024,Pertemuan 2
caa1cb22-fbe5-43dd-bba4-11dd60e108aa,6/18/2024 21:00:23,,,5,mf,Good,4,,6.0,6/18/2024,Pertemuan 9
d5b84e64-0316-493b-9d2d-3d5a49490e9c,2/18/2024 9:20:13,,,4,ars,Pribadi agak kurang masih enakan mas andika,4,-,6.0,2/18/2024,Pertemuan 1
a14d25d1-f7f8-4220-8946-96cf6b19cae9,5/16/2024 19:57:12,,,5,ars,Cukup jelas ,5,-,6.0,5/16/2024,Pertemuan 9
e0766991-32fc-4294-b1e2-a0dff52c64f2,3/24/2024 16:50:39,,,5,mdn,bagus,4,,6.0,3/24/2024,Pertemuan 11
ef4ca2ea-04a0-43cb-b257-87ad0f4d14b0,10/12/2023 21:32:48,,,5,mdn,Good,5,Mudah-mudah bisa selalu konsisten,6.0,10/12/2023,Pertemuan 16
9a61b41c-a3e3-4ee1-b5d0-fd87681fe92a,6/20/2024 21:05:41,,,4,ars,bersemangat dalam menyampaikan materi,5,-,6.0,6/20/2024,Pertemuan 2
ed2064be-7d40-4f59-9e7d-d7e7dd54b118,11/28/2023 21:43:26,,,5,ars,Jelas dan informatif,5,Belum ada,6.0,11/28/2023,Pertemuan 20
be5ec881-1245-4f55-9f25-8f76599294aa,5/21/2024 21:10:00,,,5,mdn,"Luar biasa, dapat menyampaikan materi dengan baik dan menarik, berbagi tips yang bagus",5,Cukup baik ,6.0,5/21/2024,Pertemuan 17
aafce93e-6e5f-46ad-b186-d642d5a456a1,6/18/2024 21:06:42,,,5,mdn,Good,5,tidak ada,6.0,6/18/2024,Pertemuan 16
c4cf804a-7759-4269-8562-c7141d2c18c7,11/30/2023 21:16:23,,,3,mfars,Pribadi agak kurang masih enakan mas andika,5,Baik,6.0,11/30/2023,Pertemuan 17
f63a1efa-33c6-40c7-8688-ef9d34466284,3/7/2024 21:46:27,,,5,ars,bersemangat dalam menyampaikan materi,5,,6.0,3/7/2024,Pertemuan 1
1c8b2fc6-6dea-4184-9cb0-5dfbe49b73da,2/29/2024 21:02:20,,,5,mdn,-,5,-,6.0,2/29/2024,Pertemuan 5
22573f4b-b316-4b08-8b75-d05541ea7fcd,2/22/2024 20:21:26,,,5,mf,Rangga Pratama,5,-,6.0,2/22/2024,Pertemuan 25
2f586764-da78-499d-9a41-eafd03844e80,4/30/2024 20:41:36,,,4,mdn,tidak ada materi karena presentasi final project batch 8,5,Belum ada,6.0,4/30/2024,Pertemuan 29
b50df7ff-04f6-45b6-b3fd-0d96d4fbcd61,6/26/2024 10:33:49,,,5,mdn,baik sekali,5,,6.0,6/26/2024,Pertemuan 8
789b8d4b-a8d0-430d-9fd4-29d445b2f6f2,10/5/2023 21:27:43,,,5,mdn,Ok,5,kalau bisa pake zoom aja kak lebih mudah aksesnya ,6.0,10/5/2023,Pertemuan 9
b19d51d1-cbaf-4d83-948a-e8f634e3ca48,7/18/2024 21:27:51,,,5,ars,Trainer sangat paham materi yang dibawakan,5,belum ada,6.0,7/18/2024,Pertemuan 6
7c900363-ac5f-43a0-ae64-d5bb23688d88,11/2/2023 21:23:31,,,5,mdn,-,5,,6.0,11/2/2023,Pertemuan 24
6e65b841-848c-46e7-a8b3-15ca81055f6a,5/2/2024 21:01:58,,,4,mdn,Baik,3,,6.0,5/2/2024,Pertemuan 26
0bb3ee6a-85cc-4eb3-b648-e8c08e1364db,7/16/2024 21:36:10,,,5,mw,Bagus,4,,6.0,7/16/2024,Pertemuan 14
19d5ec55-7543-48c4-8fbc-f01f5a9b2c95,6/25/2024 19:43:45,,,4,mdn,sangat baik,5,-,6.0,6/25/2024,Pertemuan 19
20c3a3f4-11c6-43d4-a63d-88f54b3b8096,6/18/2024 21:02:16,,,5,mdn,bagus,5,-,6.0,6/18/2024,Pertemuan 16
91e4721c-9e62-45f6-874a-878f40489739,3/16/2024 11:50:33,,,5,mdn,"Semangat, dapat menjelaskan dengan jelas",4,.,6.0,3/16/2024,Pertemuan 21
b7ba5486-611f-4ead-9e37-51de7d6961bb,6/13/2024 19:47:34,,,4,mdn,.,5,-,6.0,6/13/2024,Pertemuan 5
a4272ae2-4e7e-4252-a49a-10445c387bc6,2/15/2024 22:01:57,,,4,mdn,.,5,,6.0,2/15/2024,Pertemuan 8
67313ce6-34e5-492a-ab7b-4e50acceb029,6/26/2024 10:33:07,,,5,mdn,Sangat menguasai materi,5,",",6.0,6/26/2024,Pertemuan 16
9bb07206-a24d-488b-91d9-853f606d5fd4,2/29/2024 21:02:20,,,5,mf,sangat baik,4,cukup bagus,6.0,2/29/2024,Pertemuan 13
9493905e-b65c-40ce-b799-c350ed3e1f18,8/15/2024 20:35:43,,,5,ars,Jelas dan informatif,5,Ok,6.0,8/15/2024,Pertemuan 16
f6079976-5f69-482b-8b84-179dd5524bfa,9/5/2024 21:08:33,,,5,mw,bagus,3,.,6.0,9/5/2024,Pertemuan 13
637a2933-734a-4323-a7e9-7f9f79ad4dc4,7/18/2024 21:27:15,,,5,mdn,-,5,tidak ada,6.0,7/18/2024,Pertemuan 18
b8617d9b-d83b-4256-a87a-6edeaaedc6ba,6/20/2024 21:35:47,,,4,mfars,bagus,5,"Mungkin ke depannya, untuk kelas yang memerluhkan instalasi aplikasi atau sejenisnya, bisa diinfokan terlebih dahulu",6.0,6/20/2024,Pertemuan 4
73b6df25-7321-4250-8a5d-2d58573b14ec,5/14/2024 21:34:21,,,5,mf,Baik,5,,6.0,5/14/2024,Pertemuan 9
4afd54fc-f5e7-41c3-beaf-b9b1270a218c,9/24/2024 22:31:16,,,5,mdn,bagus,5,cukup,6.0,9/24/2024,Pertemuan 18
de511cef-1fc8-493b-bb99-d9ba30a042c9,6/13/2024 19:47:34,,,5,ars,"Bersemangat, materi yang disampaikan dapat dipahami",5,,6.0,6/13/2024,Pertemuan 24
357a2790-e856-4dd3-a0f5-8f6e14d0267f,3/23/2024 17:20:23,,,5,ars,cukup ok,5,.,6.0,3/23/2024,Pertemuan 18
93515f8d-d789-46de-bb36-728e6b16625a,3/24/2024 16:50:39,,,5,mdn,.,4,,6.0,3/24/2024,Pertemuan 17
60a29855-f1ba-4d16-a0e5-45fdc18d8780,5/7/2024 21:18:10,,,4,-,Bagus,4,tidak ada,6.0,5/7/2024,Pertemuan 21
b1d1a983-98bc-441f-96bf-b92fd2c78493,8/22/2024 20:27:54,,,5,ars,good,4,Mudah-mudah bisa selalu konsisten,6.0,8/22/2024,Pertemuan 15
4c39b0b9-c9d0-45ac-b545-190c3da984fa,1/11/2024 21:42:25,,,5,mdn,baagus,5,belum ada,6.0,1/11/2024,Pertemuan 11
7b2398e5-7c99-4ccd-aa73-5c987b82858f,10/3/2023 21:23:03,,,4,mdn,sangat membantu untuk review cv dan linkedin,5,,6.0,10/3/2023,Pertemuan 12
ede1c719-13be-432a-958d-e5e220f7b972,7/18/2024 21:27:51,,,5,mdn,ok,4,,6.0,7/18/2024,Pertemuan 17
dda13a7f-e01e-4084-b353-9a7870744ff1,3/7/2024 21:44:56,,,4,ars,Sangat jelas pemaparannya,5,tidak ada,6.0,3/7/2024,Pertemuan 9
b72ffd03-aef1-4d7f-896e-953964384583,8/6/2024 21:42:59,,,4,mw,Sangat menguasai materi,5,tidak ada,6.0,8/6/2024,Pertemuan 12
b19d51d1-cbaf-4d83-948a-e8f634e3ca48,7/18/2024 21:27:49,,,5,mdn,sangat menguasai,5,,6.0,7/18/2024,Pertemuan 12
8c8342e9-a790-4117-b607-5415d372b7f6,7/25/2024 21:39:32,,,5,ars,bagus,5,-,6.0,7/25/2024,Pertemuan 4
49e2e565-049d-4753-871a-2ec2587d386e,5/14/2024 22:08:48,,,5,ars,Cukup jelas ,5,,6.0,5/14/2024,Pertemuan 5
670e36fe-2b5e-4426-919b-889ef9ae7dc9,2/8/2024 21:44:27,,,5,mf,"Dapat menyampaikan materi dengan baik, aktif dalam membuka pertanyaan",5,untuk jadwal jika ingin mengumpulkan tugas itu  selalu terlambat,6.0,2/8/2024,Pertemuan 10
9798eef8-20b9-4df4-a0de-81ed2227b9bf,3/24/2024 16:53:47,,,4,mf,Sangat menguasai materi,5,kalau bisa pake zoom aja kak lebih mudah aksesnya ,6.0,3/24/2024,Pertemuan 6
2f17238b-3151-4596-bd04-d55f4c80a066,6/13/2024 19:48:03,,,3,ars,Penyampaian terstruktur ,5,-,6.0,6/13/2024,Pertemuan 9
f6c33008-5144-41d8-b2a5-a570e9f1561b,3/16/2024 17:11:41,,,4,ars,membantu,5,,6.0,3/16/2024,Pertemuan 12
64272418-9b0a-406a-8bbe-e115bdbfc718,10/10/2023 21:27:56,,,5,ars,./,4,,6.0,10/10/2023,Pertemuan 12
f6079976-5f69-482b-8b84-179dd5524bfa,2/6/2024 22:00:18,,,5,ars,ok,5,-,6.0,2/6/2024,Pertemuan 21
b8d47eb3-c03a-46ae-9ccb-29bb9f61162b,3/24/2024 16:50:39,,,4,mw,Pribadi agak kurang masih enakan mas andika,5,,6.0,3/24/2024,Pertemuan 24
47ab6a24-9a36-4af9-b4a4-651bfa037130,3/7/2024 21:43:35,,,5,mf,membantu,5,-,6.0,3/7/2024,Pertemuan 9
9cdeb8f3-f6ad-44fd-bccb-390c69038d0b,10/24/2023 20:25:27,,,5,ars,Good,4,,6.0,10/24/2023,Pertemuan 16
e876c637-3708-402f-9fc3-ed2a59c697c9,9/4/2024 8:15:37,,,5,mdn,sangat menguasai,4,-,6.0,9/4/2024,Pertemuan 1
b7ba5486-611f-4ead-9e37-51de7d6961bb,11/2/2023 21:23:31,,,5,ars,Membantu,3,Belum ada,6.0,11/2/2023,Pertemuan 17
6e83b88a-84c4-4f8a-8fa9-9ff48e48fa49,7/25/2024 21:39:32,,,4,mw,bagus,4,belum ada,6.0,7/25/2024,Pertemuan 22
52a42141-4b24-488f-8631-7ef301b1c14c,5/2/2024 21:01:58,,,4,mf,"Pembawaannya santai, bersemangat",5,",",6.0,5/2/2024,Pertemuan 3
e8cf2675-3727-4525-970c-77eff23acff5,10/10/2023 21:27:56,,,5,mdn,OK,5,-,6.0,10/10/2023,Pertemuan 17
0e58e77d-a18e-44d2-9fb8-522685cc2b76,5/21/2024 21:26:31,,,5,mdn,"Bersemangat, materi yang disampaikan dapat dipahami",4,Tetap konsisten sampai akhir,6.0,5/21/2024,Pertemuan 8
b94abf88-995e-47ac-9dae-0fc713c19fd9,6/18/2024 21:02:16,,,5,ars,Bagus,5,,6.0,6/18/2024,Pertemuan 4
9054ffc8-9df3-4b73-a700-17b228a19cba,10/12/2023 21:33:15,,,5,ars,Sangat Baik,5,Ok,6.0,10/12/2023,Pertemuan 6
ca5c06a4-b01e-4e89-b6e0-507d13da74e9,6/11/2024 21:21:24,,,5,mdn,Bagus,5,tidak ada,6.0,6/11/2024,Pertemuan 3
e6574fcd-b5fd-40b8-b94a-e3fdf1c887b6,2/22/2024 20:21:26,,,4,mf,enjoy ketika menjelaskan dan mudah dipahami,5,Cukup baik,6.0,2/22/2024,Pertemuan 3
ab9d4c1f-1773-4f12-88e1-ecd78f51e309,10/12/2023 21:33:15,,,5,mf,p,3,.,6.0,10/12/2023,Pertemuan 25
b5ed5b65-c1bf-4b2f-b650-e60a5139f1bc,6/13/2024 19:48:03,,,4,mw,ok,5,Belum ada,6.0,6/13/2024,Pertemuan 14
ddd0d578-3230-498c-9471-c90132d0399a,3/24/2024 17:04:51,,,3,ars,sangat menguasai,5,tidak ada,6.0,3/24/2024,Pertemuan 13
1699c2dd-b2b5-4756-bc87-a4b933c25c01,1/11/2024 21:42:25,,,4,je,bagus,5,-,6.0,1/11/2024,Pertemuan 2
94173ad0-5841-4719-9ae3-44e387b19633,2/13/2024 21:46:09,,,5,je,Baik,4,,6.0,2/13/2024,Pertemuan 26
1bfa930d-cf1c-479b-87e4-bae0f9073321,2/18/2024 9:20:13,,,5,mf,Sangt baik,3,,6.0,2/18/2024,Pertemuan 11
d59a405f-f8b3-49e9-9ac2-88dc3e6a1e53,3/24/2024 16:53:47,,,5,ars,Baik,4,Belum ada,6.0,3/24/2024,Pertemuan 11
ab9d4c1f-1773-4f12-88e1-ecd78f51e309,6/18/2024 21:08:13,,,5,ars,Jelas dan informatif,4,cukup bagus,6.0,6/18/2024,Pertemuan 24
8c45b709-a6d6-49b8-b996-e76dc0934213,8/13/2024 21:07:21,,,4,ars,sangat membantu untuk review cv dan linkedin,5,.,6.0,8/13/2024,Pertemuan 7
15500f87-5d38-4e31-b34d-fe209c3a5de4,3/24/2024 17:06:38,,,5,mf,Good,5,-,6.0,3/24/2024,Pertemuan 18
927c3ada-c329-468f-8b53-036feb07b813,6/18/2024 20:59:09,,,4,ars,sangat menguasai materi,4,Belum ada,6.0,6/18/2024,Pertemuan 11
8c8342e9-a790-4117-b607-5415d372b7f6,3/7/2024 21:47:15,,,5,mdn,sangat baik,5,Bagus,6.0,3/7/2024,Pertemuan 5
455e0529-272b-4550-95d5-a0bdb835ca9f,3/16/2024 17:10:01,,,4,ars,MEMBANTU,5,,6.0,3/16/2024,Pertemuan 16
d8eb4bf2-57a4-4a6a-8865-4ce0bf2c9e12,3/24/2024 16:53:47,,,5,mw,Sangat menguasai materi,3,Baik,6.0,3/24/2024,Pertemuan 14
a5a4ee5b-8385-4dfb-9185-a1deb1531cdb,6/18/2024 19:40:22,,,5,ars,Bagus,5,-,6.0,6/18/2024,Pertemuan 26
5805dec2-b9a9-4314-9e19-729737c7a6c6,11/2/2023 21:24:12,,,4,ars,Sangat Baik,5,-,6.0,11/2/2023,Pertemuan 17
da651f2b-7264-419b-86f7-c68c199ab2eb,7/25/2024 21:39:32,,,5,ars,-,4,,6.0,7/25/2024,Pertemuan 6
dfc7c753-24c4-4193-ae2b-2ee1af876a13,11/2/2023 21:23:31,,,5,mw,Trainer sangat jelas menguraikan materinya,5,,6.0,11/2/2023,Pertemuan 26
fb0fdb0e-a962-4fa1-8447-b5f52235ffe8,3/16/2024 11:50:33,,,5,mf,.,5,-,6.0,3/16/2024,Pertemuan 9
6182a456-4de8-43e2-b54f-5836017a532d,8/14/2024 5:24:21,,,5,ars,OK,5,ok,6.0,8/14/2024,Pertemuan 7
b8d47eb3-c03a-46ae-9ccb-29bb9f61162b,2/15/2024 22:01:57,,,5,ars,Membantu,5,,6.0,2/15/2024,Pertemuan 7
f627af83-24c8-4c96-a7fd-4e60eddea09e,11/28/2023 21:42:19,,,4,mfars,sangat baik,5,Belum ada,6.0,11/28/2023,Pertemuan 14
95914d89-1f22-4630-8d62-91f2d8d0ed88,10/5/2023 21:27:43,,,5,ars,Bagus,5,,6.0,10/5/2023,Pertemuan 2
747f065e-55d2-47c9-ab2b-c349fcbc001d,6/18/2024 20:57:43,,,3,mw,Penyampaian terstruktur ,4,Mudah mudahan selalu konsisten dan selalu bersemangat sampai akhir,6.0,6/18/2024,Pertemuan 2
820fb470-45af-4458-a617-8ea1f9d8915d,2/22/2024 21:42:41,,,5,mdn,"Seru, semangat",4,,6.0,2/22/2024,Pertemuan 30
ff9d3a2b-707a-4274-9447-421946699738,6/25/2024 21:33:48,,,5,mdn,Ok lah,5,,6.0,6/25/2024,Pertemuan 1
d6d28a99-70f3-4053-961c-029e34621e96,6/20/2024 21:05:41,,,5,mdn,Good,5,"mungkin untuk final project bisa disediakan wadah untuk publikasi, karena akan lebih diakui dan lebih formal",6.0,6/20/2024,Pertemuan 3
14d84dec-8ae5-46d1-aebd-b3aa52f097ff,7/16/2024 21:36:10,,,3,ars,sangat baik,4,Mudah2an selalu konsisten,6.0,7/16/2024,Pertemuan 24
caa1cb22-fbe5-43dd-bba4-11dd60e108aa,2/15/2024 22:01:57,,,5,mw,Bagus,4,Ok,6.0,2/15/2024,Pertemuan 5
ede1c719-13be-432a-958d-e5e220f7b972,11/28/2023 21:42:19,,,4,ars,"Bersemangat, materi yang disampaikan dapat dipahami",4,-,6.0,11/28/2023,Pertemuan 6
efee5412-be59-448d-9f6e-9a7dcf201113,11/28/2023 21:42:19,,,5,ars,Mantap,3,Mudah2an selalu konsisten,6.0,11/28/2023,Pertemuan 4
d056ef76-a2d5-4e81-9a82-0a5190a878e8,5/14/2024 21:38:52,,,5,mw,baik sekali,4,,6.0,5/14/2024,Pertemuan 15
ddd0d578-3230-498c-9471-c90132d0399a,6/20/2024 21:35:47,,,5,k,bagus,5,ok,6.0,6/20/2024,Pertemuan 16
220cc7c6-0cef-413b-af2a-ec2208ceac65,7/4/2024 21:29:12,,,5,mf,"Baik, namun penjelasan Library masih terlalu umum ",5,cukup,6.0,7/4/2024,Pertemuan 13
50fe2f3d-7fa4-43b4-b182-6ff9a0371dd4,7/18/2024 21:27:15,,,5,ars,Sangt baik,5,Belum ada,6.0,7/18/2024,Pertemuan 5
f59c8c41-7c50-4929-a64d-49cf2e587423,6/6/2024 20:30:27,,,5,ars,cukup menguasai materi dalam penyampaian,3,,6.0,6/6/2024,Pertemuan 19
ff4a3b75-5599-4d90-95f0-8a1bf29c5849,9/26/2024 20:48:24,,,5,ars,Good,3,Bagus,6.0,9/26/2024,Pertemuan 9
5d8a1dd5-498e-47ba-8bfc-62763467a996,3/7/2024 21:44:11,,,4,mdn,Penyampaian mudah dipahami,5,Baik,6.0,3/7/2024,Pertemuan 9
1f4653ef-22c9-4df4-acae-3ce6dcf43075,2/29/2024 23:31:43,,,5,ars,Good,4,,6.0,2/29/2024,Pertemuan 23
1b8f176a-44b5-4b9f-b3aa-7fd66e2c5697,9/12/2024 21:34:30,,,5,mdn,Bagus,5,Baik,6.0,9/12/2024,Pertemuan 9
0b187bd8-2c9e-4c1a-ad95-1ac60fa3f39d,11/28/2023 21:43:26,,,5,mdn,Bagus,5,-,6.0,11/28/2023,Pertemuan 11
d5fbe51e-866a-4bc6-acd4-65604d50f3e6,3/7/2024 21:44:11,,,4,mdn,good,5,,6.0,3/7/2024,Pertemuan 21
6d494d2e-4ab9-4884-b620-e73214923863,6/18/2024 21:00:23,,,5,ars,Baguss,3,Apakah ada e book ttg library? ,6.0,6/18/2024,Pertemuan 12
cae3f7d3-ef38-44cd-99ae-c2606063e41f,5/17/2024 8:48:28,,,4,ars,Trainer sangat menguasai materi,4,.,6.0,5/17/2024,Pertemuan 2
2b7f0ba7-166f-43e5-9c60-056b72b479a4,8/6/2024 21:33:54,,,4,ars,bagus,4,Mudah-mudah bisa selalu konsisten,6.0,8/6/2024,Pertemuan 9
37ff7521-e05d-4635-8d59-e3c6f852d77d,7/25/2024 21:42:47,,,5,ars,Good,5,.,6.0,7/25/2024,Pertemuan 6
90f03727-0a86-4f64-8828-9b8d6d2a0650,9/5/2024 21:08:33,,,5,ars,Sangat menguasai materi,5,-,6.0,9/5/2024,Pertemuan 11
b94abf88-995e-47ac-9dae-0fc713c19fd9,6/18/2024 21:02:52,,,4,mdn,"Semangat, dapat menjelaskan dengan jelas",4,,6.0,6/18/2024,Pertemuan 27
e62e4b0c-e929-48f4-ad21-f172df57e747,6/13/2024 19:47:34,,,5,ars,sangat baik,4,-,6.0,6/13/2024,Pertemuan 20
73b6df25-7321-4250-8a5d-2d58573b14ec,6/27/2024 21:14:09,,,5,ars,.,5,.,6.0,6/27/2024,Pertemuan 14
a997b75b-15b5-4973-bd5c-0372fd8cb344,7/2/2024 20:30:11,,,4,mf,Cukup ngebantu,3,Ok,6.0,7/2/2024,Pertemuan 20
4f727795-2eba-42fd-97a6-dd7a8a15282b,7/4/2024 21:32:35,,,4,ars,Good,4,,6.0,7/4/2024,Pertemuan 13
d4024ed1-cddb-4e3c-aea5-6616191d699f,11/2/2023 21:24:12,,,3,ars,y,5,Bagus,6.0,11/2/2023,Pertemuan 15
f79501bb-dbe6-4ba4-8439-e4740856c51a,8/13/2024 21:07:21,,,5,ars,"Luar biasa, dapat menyampaikan materi dengan baik dan menarik, berbagi tips yang bagus",4,.,6.0,8/13/2024,Pertemuan 21
d1d66775-cc03-42ea-ad3c-681efafb3682,2/18/2024 9:20:13,,,5,ars,Good,4,,6.0,2/18/2024,Pertemuan 6
202f45d7-fcef-4cc2-8278-6cd8e89d01cd,2/27/2024 20:20:59,,,5,ars,Good,5,-,6.0,2/27/2024,Pertemuan 8
4afd54fc-f5e7-41c3-beaf-b9b1270a218c,5/14/2024 22:08:48,,,5,ars,Sangat menguasai materi,5,,6.0,5/14/2024,Pertemuan 7
5fb096ef-d891-4c20-aabc-80216c7d0ac6,6/25/2024 20:44:40,,,4,je,y,4,Belum ada,6.0,6/25/2024,Pertemuan 11
98101cf4-a26d-4e32-9f91-6f42993b3ea1,3/7/2024 21:42:33,,,5,mdn,Bagus,2,-,6.0,3/7/2024,Pertemuan 7
0bb3ee6a-85cc-4eb3-b648-e8c08e1364db,5/14/2024 22:08:48,,,5,mdn,cukup ok,4,,6.0,5/14/2024,Pertemuan 18
3d110c2c-e912-45ac-b49c-d55781dd00dd,6/18/2024 21:08:13,,,5,mf,Sangat menguasai materi,5,-,6.0,6/18/2024,Pertemuan 4
45d72ac3-0209-493e-9d5a-8a966d562845,3/24/2024 17:04:51,,,4,k,Baik,5,belum ada,6.0,3/24/2024,Pertemuan 8
223e96b7-dfbe-442b-9b28-7fef065a6044,8/14/2024 5:24:21,,,5,mw,bagus,5,"Mungkin ke depannya, untuk kelas yang memerluhkan instalasi aplikasi atau sejenisnya, bisa diinfokan terlebih dahulu",6.0,8/14/2024,Pertemuan 17
60a29855-f1ba-4d16-a0e5-45fdc18d8780,2/1/2024 20:54:28,,,3,k,baik sekali,5,-,6.0,2/1/2024,Pertemuan 12
22573f4b-b316-4b08-8b75-d05541ea7fcd,3/11/2024 10:16:27,,,5,mdn,"Bersemangat, mudah dipahami",4,-,6.0,3/11/2024,Pertemuan 13
0e354232-854f-43ec-944d-b120245eea4d,9/12/2024 21:34:30,,,4,mdn,.,3,So far So good tapi untuk rekaman materinya bisa di percepat lagi soalnya buat bahan belajar dan itu kendala dari saya sih,6.0,9/12/2024,Pertemuan 1
bd3fa596-ba3b-4756-90a8-164d551c2b98,5/2/2024 21:34:10,,,4,mdn,"Dapat menyampaikan materi dengan baik, penjelasan menarik ",4,,6.0,5/2/2024,Pertemuan 2
b07938ae-0ab3-44a5-9009-465521064ed4,6/18/2024 21:00:23,,,4,ars,p,5,tidak ada,6.0,6/18/2024,Pertemuan 2
bd3fa596-ba3b-4756-90a8-164d551c2b98,10/7/2023 9:31:50,,,4,ars,sangat bagus,5,-,6.0,10/7/2023,Pertemuan 3
2b7f0ba7-166f-43e5-9c60-056b72b479a4,11/23/2023 21:22:41,,,5,ars,Good,4,,6.0,11/23/2023,Pertemuan 18
