,id,Kualitas materi ,Siapa trainer pada hari ini ?,Kualitas trainer ,jumlah_kehadiran
10278,5d674651-5ef2-4f04-b0fd-1cb744d92488,5,mf,5,18
10279,e42c716f-8970-4881-89c6-3db8a37ccd35,5,je,5,30
10280,5d11e9c3-db2d-42ce-a4b2-676294bcab5c,4,mdn,4,24
10281,2eebf90c-68dc-4631-a827-b59638b7ad52,3,mdn,5,26
10282,2d1a4ae6-c125-4238-ae47-5496c45d5d8c,4,ars,5,24
10283,689f72f3-8a26-4eb9-abf2-c41108bc5bb6,4,ars,5,23
10284,eb5ab705-64b5-4824-80b1-748c0c01560b,4,mdn,5,30
10285,24e8d7e7-70e0-47f0-835c-f03045861de5,5,mdn,5,25
10286,6e77a16f-1fc0-43a6-bf10-ef592e2084ea,3,fg,4,28
10287,e04076e5-3fab-4e6b-9f79-38c54336e47b,4,mdn,5,20
10288,216de2aa-e0bf-41b4-92da-3ad50ab2af5e,5,mf,4,22
10289,26321a8a-0e7d-451e-a0f3-787a7432d9cb,5,ars,4,28
10290,2a205037-8c86-4372-a92d-d81ee9b38025,5,mfarsmdn,5,21
10291,ede1c719-13be-432a-958d-e5e220f7b972,4,ars,5,21
10292,8633ed8f-31e9-45be-8c95-1a50d1658229,5,ars,5,27
10293,51c428b4-c4a7-4da8-86e1-1fa640026086,5,ars,5,28
10294,4ac5d5c7-fcf8-4d13-8384-5e452e3c04af,5,ars,5,28
10295,fea9deb6-7320-4e71-8c81-a5529ccdd68c,4,ars,5,23
10296,caa1cb22-fbe5-43dd-bba4-11dd60e108aa,5,mfarsmdn,5,26
10297,747f065e-55d2-47c9-ab2b-c349fcbc001d,5,mdn,3,23
10298,3225e9ea-e884-40bd-a656-818e699d86ec,5,mf,5,25
10299,c0f96359-1d50-4ea2-b4d2-98cffcc461bf,5,mdn,5,18
10300,48a6d994-4f5b-468f-a96b-9ebe47e8e279,3,mdn,3,18
10301,e696ca58-d61a-449b-8aae-30772b7d92e3,3,ars,4,24
10302,f443f8f7-c1f8-4b45-a91c-5a994f4c0ef6,5,mdn,4,20
10303,2d289025-ff1e-4ba7-a201-6b6053e593e8,4,mdn,4,21
10304,be1f9c71-c6b8-48c6-84bb-6ef5174954aa,3,ars,5,20
10305,8aef2d51-8022-4436-a3a6-8c80ea4e0d91,5,ars,5,29
10306,17f173bf-52a2-4042-80ee-6d30d0217f4c,5,ars,5,20
10307,60a29855-f1ba-4d16-a0e5-45fdc18d8780,4,ars,4,28
10308,ae40a3a5-e900-4cbc-8955-280bd7529d92,5,ars,5,21
10309,e7cb74f4-ab7a-4555-90a9-a9f5ecb3f9b6,4,mdn,3,28
10310,b52aa66d-49b6-4823-b15d-19817ab072ab,5,je,4,24
10311,b8b1fa86-8f82-4898-a242-72dfdcfc0b75,4,ars,4,25
10312,ab9d4c1f-1773-4f12-88e1-ecd78f51e309,5,mfars,4,30
10313,a76629f6-fe9d-4e32-a4ab-46b9faf116a0,4,ars,3,25
10314,73b6df25-7321-4250-8a5d-2d58573b14ec,5,mdn,4,24
10315,1f4653ef-22c9-4df4-acae-3ce6dcf43075,5,ars,5,26
10316,fcf4ee65-4267-4b08-bb3d-1860d83cb6e0,5,mdn,5,29
10317,d6d28a99-70f3-4053-961c-029e34621e96,5,ars,5,21
10318,87fe0f9e-2ee2-4524-895b-5cb68e7b55ab,4,mf,5,21
10319,a47a4348-5295-48e9-aea3-acb821b95f11,5,mw,5,23
10320,11b7094b-b88a-4478-b067-09000dfe4062,5,ars,5,25
10321,50fe2f3d-7fa4-43b4-b182-6ff9a0371dd4,5,mdn,5,25
10322,d1560a24-8c99-4ae8-85f9-c9bf80991ce4,5,ars,5,26
10323,b5ed5b65-c1bf-4b2f-b650-e60a5139f1bc,5,mf,5,20
10324,96491651-a46d-4fae-84ea-64c3c00a3071,5,mdn,5,19
10325,bcb872cd-f6f8-422c-8729-59be0b01e4c4,5,ars,5,27
10326,9b87a188-a71f-4d7a-bb50-b7fae8022f80,5,ars,5,27
10327,0fe94c00-c05c-4d31-9f39-7d31012ea47a,5,ars,5,24
10328,b8d47eb3-c03a-46ae-9ccb-29bb9f61162b,4,ars,5,30
10329,c1843817-41a0-4488-9c7a-5a537f4659b5,5,mdn,5,29
10330,d5fbe51e-866a-4bc6-acd4-65604d50f3e6,4,mdn,5,22
10331,ef4ca2ea-04a0-43cb-b257-87ad0f4d14b0,4,mdn,5,29
10332,d1953b54-615a-4056-af44-817e8a0c4b40,4,mdn,4,20
10333,3418969d-5c13-46ee-8df0-794019e7a64f,4,mf,5,30
10334,d1560a24-8c99-4ae8-85f9-c9bf80991ce4,4,mdn,5,26
10335,a8272db8-0e9f-4372-a757-661bd02f9051,5,mdn,5,26
10336,3d110c2c-e912-45ac-b49c-d55781dd00dd,5,mw,4,26
10337,e33fe1f5-796c-4c1d-84c4-32eb396f9837,3,fg,4,24
10338,1b06ccbe-4819-4c66-9629-77abef688416,5,mdn,5,25
10339,f2708137-31a5-416c-bbff-7155fb5aa25c,5,ars,4,19
10340,c0db802b-635c-4f93-b4cb-7d9883a43093,5,mw,5,28
10341,bd3fa596-ba3b-4756-90a8-164d551c2b98,4,ars,4,19
10342,be4db01d-a7c7-4918-93df-7014dc077733,5,ars,5,22
10343,6e83b88a-84c4-4f8a-8fa9-9ff48e48fa49,5,mdn,4,24
10344,1b06ccbe-4819-4c66-9629-77abef688416,4,ars,4,25
10345,f29b1b86-ab96-4876-889d-70b5955a01c7,5,mdn,4,27
10346,5805dec2-b9a9-4314-9e19-729737c7a6c6,3,ars,5,21
10347,670e36fe-2b5e-4426-919b-889ef9ae7dc9,4,mf,5,26
10348,f29b1b86-ab96-4876-889d-70b5955a01c7,5,ars,5,27
10349,c44b54b6-297d-4d1f-a5cc-1fbf039d492b,5,ars,5,27
10350,26180c48-bfbb-4af5-b4ff-6a1aa15b9f84,5,ars,4,28
10351,1f4653ef-22c9-4df4-acae-3ce6dcf43075,5,mdn,5,26
10352,7fab4381-0d58-4c87-890a-00f892c6b4d3,5,mf,5,27
10353,5ef119b1-883b-4964-8400-341414ee551a,4,mf,4,22
10354,1f4653ef-22c9-4df4-acae-3ce6dcf43075,5,ars,3,26
10355,dda13a7f-e01e-4084-b353-9a7870744ff1,4,ars,5,26
10356,e11ba41b-805a-4223-afa6-67c773666985,5,mf,5,30
10357,a997b75b-15b5-4973-bd5c-0372fd8cb344,4,ars,5,22
10358,558a3ec4-7fbc-40e7-9553-f8cff87516c7,5,-,4,29
10359,4afd54fc-f5e7-41c3-beaf-b9b1270a218c,5,mdn,4,28
10360,af8a0613-364e-42b4-903f-c2ea6ed41cea,5,mdn,4,26
10361,91e4721c-9e62-45f6-874a-878f40489739,5,mw,3,21
10362,ceb7a529-86be-4dc4-b116-38797aabd2dd,4,mdn,5,29
10363,1bbd002a-73c0-4f38-8e36-76560bba1f49,4,mdn,5,19
10364,e8cf2675-3727-4525-970c-77eff23acff5,4,mdn,5,22
10365,d4024ed1-cddb-4e3c-aea5-6616191d699f,5,ars,5,29
10366,eb90a88d-20c0-4c51-98f1-a67bc873c84d,5,je,5,20
10367,11cb3da8-b076-4554-b86b-ad619773b101,5,mw,4,27
10368,a04fce7c-b286-4d7c-a980-189ed10f7dcb,5,mf,5,28
10369,9e679f83-7105-4a2c-b9d2-82964ea88b4f,5,ars,4,25
10370,2e276933-00b1-44a5-93f7-8327f3fcca83,5,mf,3,25
10371,606ef552-6427-489e-aec2-43a4a17643e2,4,ars,5,20
10372,5d8a1dd5-498e-47ba-8bfc-62763467a996,5,mw,5,27
10373,c1133665-1bdf-4e34-ad54-083732118089,5,mdn,4,18
10374,4c39b0b9-c9d0-45ac-b545-190c3da984fa,4,mdn,4,21
10375,1fb37a6e-bfb4-48da-b71f-d813fb59ef1c,5,mdn,5,30
10376,3d0ea613-5462-4785-91d0-04f2331473f5,4,mdn,5,19
10377,b8711a0e-32ab-47db-aeb9-91be60b918a4,4,k,5,18
10378,483a2cf3-98f9-456d-81d9-022710423c23,5,ars,5,24
10379,5cb0e54b-ec8d-46d8-8d81-eaa3e0687114,5,mdn,4,18
10380,44f5e566-7fef-484a-b881-c53d9249ae9b,5,mf,3,28
10381,e0766991-32fc-4294-b1e2-a0dff52c64f2,5,mf,5,23
10382,a133b00f-54e3-42c5-87db-f89de83c6874,5,mdn,4,20
10383,7c032388-80b3-48e9-be91-56bf32f69e9c,4,ars,5,29
10384,1c8b2fc6-6dea-4184-9cb0-5dfbe49b73da,5,mdn,5,30
10385,ab9d4c1f-1773-4f12-88e1-ecd78f51e309,5,mw,5,30
10386,dda13a7f-e01e-4084-b353-9a7870744ff1,5,mdn,3,26
10387,14d84dec-8ae5-46d1-aebd-b3aa52f097ff,5,mf,5,30
10388,51c428b4-c4a7-4da8-86e1-1fa640026086,5,mw,4,28
10389,1c8b2fc6-6dea-4184-9cb0-5dfbe49b73da,5,ars,4,30
10390,a07d4949-be64-47ce-b0d2-c4b3e775404e,5,ars,4,24
10391,216de2aa-e0bf-41b4-92da-3ad50ab2af5e,4,mdn,4,22
10392,91e4721c-9e62-45f6-874a-878f40489739,4,mdn,5,21
10393,c0db802b-635c-4f93-b4cb-7d9883a43093,5,ars,3,28
10394,7a024b41-0a4e-41dd-ad47-121884fa8a11,5,mdn,5,23
10395,c44b54b6-297d-4d1f-a5cc-1fbf039d492b,5,mw,5,27
10396,78cb70fb-cca0-4d6b-83e3-0ca440be5174,5,je,3,27
10397,d8eb4bf2-57a4-4a6a-8865-4ce0bf2c9e12,4,ars,4,29
10398,0ee3780f-36f5-4ce7-af65-420a0d0b528c,3,ars,5,27
10399,a9bdcbf6-4345-477c-a7a8-a7a09b29bd64,5,ars,2,19
10400,2b46b282-1df9-4423-9625-2c6743a25144,5,mf,5,25
10401,9b87a188-a71f-4d7a-bb50-b7fae8022f80,5,ars,5,27
10402,3cd61aab-db88-4ef9-8be4-5f94ff9698e7,5,mdn,5,20
10403,1bbd002a-73c0-4f38-8e36-76560bba1f49,5,mdn,5,19
10404,0e97a2f7-f21a-4142-b564-eac1d55150cb,5,mdn,4,28
10405,0e321c7e-d2cf-4699-aa74-9544ab8f2090,5,ars,2,26
10406,b72ffd03-aef1-4d7f-896e-953964384583,5,mdn,5,24
10407,1efd7e76-acea-457d-b43c-d2c538c532b2,5,mdn,5,22
10408,820fb470-45af-4458-a617-8ea1f9d8915d,5,ars,5,30
10409,11cb3da8-b076-4554-b86b-ad619773b101,4,ars,5,27
10410,8bad8df3-fd1c-47eb-a830-cd085d8918f1,5,mdn,5,20
10411,d975480c-d90f-414e-a9e1-b1288c4fbd1c,4,mw,3,28
10412,6f680a58-6e7f-4b24-ab2a-8f615cd14a21,4,mdn,5,27
10413,50fe2f3d-7fa4-43b4-b182-6ff9a0371dd4,4,mdn,4,25
10414,c6990f5b-cd7a-4dda-a877-6155653d134e,5,mdn,4,19
10415,bcb872cd-f6f8-422c-8729-59be0b01e4c4,4,tam,3,27
10416,24e8d7e7-70e0-47f0-835c-f03045861de5,4,mw,5,25
10417,9fdd2e9f-bbb9-4c36-ad62-91b8914dd0ea,5,mdn,5,25
10418,2eebf90c-68dc-4631-a827-b59638b7ad52,5,mdn,4,26
10419,2f17238b-3151-4596-bd04-d55f4c80a066,5,ars,5,30
10420,493c0fa8-bb96-4b13-b9fb-93abb37b65e7,3,mdn,5,29
10421,11a3f0b6-30be-4055-bd52-045a04e860fe,5,mdn,5,25
10422,7828cf51-b3a0-48db-8231-70513625208a,4,mdn,5,18
10423,abeb14a7-d8db-429f-9acc-79ef8cdf9a02,5,mdn,4,23
10424,2ae01d22-116d-44c0-84be-cfad96fb519c,3,ars,5,20
10425,1a26488b-6cd0-47ce-a93f-a8b4c8da09e2,4,mdn,5,19
10426,dbf069ee-b1dd-4b75-8b6e-73734ec2cb48,4,mdn,5,21
10427,670e36fe-2b5e-4426-919b-889ef9ae7dc9,5,mdn,4,26
10428,391319c2-41bc-4213-ba51-0e06718e1803,5,mdn,5,26
10429,20d213ef-76bf-41bb-bc87-9ffcfa2127bc,4,ars,3,26
10430,ab9d4c1f-1773-4f12-88e1-ecd78f51e309,4,ars,5,30
10431,dfac5d22-8882-4707-bbe8-9325b9ddc739,4,mdn,5,20
10432,af8a0613-364e-42b4-903f-c2ea6ed41cea,4,mdn,5,26
10433,717bbe10-f11f-4197-820a-cc03420e2016,5,mf,5,18
10434,220cc7c6-0cef-413b-af2a-ec2208ceac65,4,mdn,5,20
10435,f96dc1f6-d3a8-4cf6-a3ab-6a1182d41edd,5,ars,5,23
10436,5d8a1dd5-498e-47ba-8bfc-62763467a996,5,mdn,5,27
10437,ab9d4c1f-1773-4f12-88e1-ecd78f51e309,5,ars,5,30
10438,a9bdcbf6-4345-477c-a7a8-a7a09b29bd64,5,ars,5,19
10439,e42c716f-8970-4881-89c6-3db8a37ccd35,3,mf,5,30
10440,e7cb74f4-ab7a-4555-90a9-a9f5ecb3f9b6,3,mdn,5,28
10441,b94abf88-995e-47ac-9dae-0fc713c19fd9,4,k,4,27
10442,207a3175-fda0-43fb-8b30-c257bf055847,5,mf,5,29
10443,6e77a16f-1fc0-43a6-bf10-ef592e2084ea,5,k,5,28
10444,e59739bb-d66f-479b-92f8-1a526fb5a428,5,ars,4,22
10445,2f586764-da78-499d-9a41-eafd03844e80,4,mf,5,29
10446,5fb096ef-d891-4c20-aabc-80216c7d0ac6,5,ars,4,22
10447,e18562d7-a549-49e1-ade6-2373fed3787d,4,mf,5,22
10448,f96dc1f6-d3a8-4cf6-a3ab-6a1182d41edd,5,ars,4,23
10449,0e354232-854f-43ec-944d-b120245eea4d,5,mdn,5,21
10450,bd3fa596-ba3b-4756-90a8-164d551c2b98,4,mdn,3,19
10451,f63a1efa-33c6-40c7-8688-ef9d34466284,4,mdn,5,24
10452,f09830ac-90c9-4f96-82d2-30a969c28516,5,ars,5,23
10453,bd3c3d70-fe18-477c-bdc3-51c106bd41b5,5,mdn,4,24
10454,f05a9269-3068-486a-b87d-fda9d757275c,4,mdn,4,28
10455,5cb0e54b-ec8d-46d8-8d81-eaa3e0687114,4,ars,5,18
10456,8bad8df3-fd1c-47eb-a830-cd085d8918f1,5,ars,4,20
10457,f79501bb-dbe6-4ba4-8439-e4740856c51a,5,ars,4,25
10458,d6d28a99-70f3-4053-961c-029e34621e96,4,ars,5,21
10459,41ae8e3f-715e-4fe0-aa5f-75aca345731c,5,mdn,5,28
10460,3cd61aab-db88-4ef9-8be4-5f94ff9698e7,5,mdn,3,20
10461,802f27c7-ea1a-4e42-97b3-8174f236e379,5,ars,4,29
10462,86677349-04ed-425a-b521-0389359ed54e,5,ars,4,25
10463,7828cf51-b3a0-48db-8231-70513625208a,5,mdn,4,18
10464,ae0bc742-9002-4ac9-b183-a2041b84bc8b,5,mdn,5,28
10465,391319c2-41bc-4213-ba51-0e06718e1803,5,mdn,4,26
10466,9c2aadbd-036d-45e6-b130-7f3d98892dba,5,mdn,4,20
10467,55284c4b-b914-4e5d-9551-79d8f5b4eb5d,3,mw,5,26
10468,b8b1fa86-8f82-4898-a242-72dfdcfc0b75,4,mdn,5,25
10469,483a2cf3-98f9-456d-81d9-022710423c23,4,ars,5,24
10470,22c4015e-dc9e-4d9e-b7f2-3a69fe57a3b8,3,mdn,4,22
10471,caa1cb22-fbe5-43dd-bba4-11dd60e108aa,5,ars,5,26
10472,a21eedda-983a-47dd-81fc-20e1b1f34d9e,5,ars,5,26
10473,d975480c-d90f-414e-a9e1-b1288c4fbd1c,5,mfmw,5,28
10474,23205395-678b-4b55-a150-3fc8227c3a18,5,mdn,5,29
10475,1105bd82-4df4-4116-be5a-0fc3f7506907,5,mdn,5,18
10476,a14d25d1-f7f8-4220-8946-96cf6b19cae9,5,ars,3,24
10477,0e354232-854f-43ec-944d-b120245eea4d,5,mdn,3,21
10478,9ffb6093-07ab-4c59-8f50-d7b38b640c04,4,mdn,5,29
10479,fea9deb6-7320-4e71-8c81-a5529ccdd68c,5,mdn,5,23
10480,802f27c7-ea1a-4e42-97b3-8174f236e379,5,mw,5,29
10481,9b87a188-a71f-4d7a-bb50-b7fae8022f80,4,mdn,5,27
10482,af8a0613-364e-42b4-903f-c2ea6ed41cea,5,mw,5,26
10483,6be004f0-b701-4daa-b7e2-312b56f97129,5,mdn,4,23
10484,afcb575e-c985-4e48-8663-6e73dd6dbe65,5,ars,5,29
10485,49b93c8d-21cf-4307-90e1-12f87a2a75a4,4,mfars,5,26
10486,f21916d7-d541-4ce8-a39b-d7f0276da589,5,mdn,4,21
10487,f96dc1f6-d3a8-4cf6-a3ab-6a1182d41edd,5,ars,5,23
10488,adc0ba52-ad0c-4888-9527-72d7900b42bd,3,ars,4,26
10489,4073acaa-d216-4e04-8729-bfadada4d095,5,mw,4,20
10490,f4470d04-89ee-4c8e-99d8-4ed12535524b,5,mw,4,23
10491,637a2933-734a-4323-a7e9-7f9f79ad4dc4,5,ars,5,23
10492,2f586764-da78-499d-9a41-eafd03844e80,5,ars,5,29
10493,5805dec2-b9a9-4314-9e19-729737c7a6c6,5,mdn,5,21
10494,e9877472-82b1-472c-8e62-929561e5e2e7,5,mdn,5,30
10495,5cd193d4-8ecf-4845-a463-61edf2b05ff3,4,mdn,4,26
10496,11cb3da8-b076-4554-b86b-ad619773b101,3,mdn,3,27
10497,789055e5-3d0a-423a-bd82-c9fcfdf03bac,5,mdn,5,30
10498,9493905e-b65c-40ce-b799-c350ed3e1f18,5,mf,5,23
10499,f0d0484f-f159-4fe0-8ed4-45dd77bc7cff,3,mf,5,22
10500,6f680a58-6e7f-4b24-ab2a-8f615cd14a21,3,mdn,5,27
10501,66435fb2-4e78-43d7-952d-d83ed97c5590,3,ars,3,21
10502,b661cc43-3695-4a39-b0dc-21164ec6e199,4,mdn,5,20
10503,dab9d52e-ee1a-4508-a4d6-5dd373bb25f6,5,mdn,5,19
10504,a51ce71d-9acf-4e2f-b3bb-2d456a3de7ec,5,mdn,5,22
10505,fdf2851c-a685-4112-80fc-401747191dc3,4,ars,3,26
10506,ca5c06a4-b01e-4e89-b6e0-507d13da74e9,4,mdn,5,27
10507,8e3026d2-a977-4221-a6cc-c30fd3590962,5,mdn,5,30
10508,5ef1e3ae-45e5-41e7-956b-4cef7dcf95b5,5,ars,5,21
10509,558a3ec4-7fbc-40e7-9553-f8cff87516c7,5,ars,4,29
10510,558a3ec4-7fbc-40e7-9553-f8cff87516c7,5,mdn,4,29
10511,80b41e1b-5190-447f-b409-c16b01162cf0,5,mdn,5,22
10512,9e679f83-7105-4a2c-b9d2-82964ea88b4f,4,mw,5,25
10513,820fb470-45af-4458-a617-8ea1f9d8915d,5,mdn,5,30
10514,f627af83-24c8-4c96-a7fd-4e60eddea09e,3,ars,5,24
10515,2a205037-8c86-4372-a92d-d81ee9b38025,5,mw,4,21
10516,d1d66775-cc03-42ea-ad3c-681efafb3682,5,ars,4,24
10517,f6a23d22-7609-4675-b15a-07e2ac92d770,5,ars,5,27
10518,a14d25d1-f7f8-4220-8946-96cf6b19cae9,4,mdn,5,24
10519,ab9d4c1f-1773-4f12-88e1-ecd78f51e309,5,mdn,5,30
10520,9ac75f91-4f73-4df0-bb20-b7de3069baee,4,ars,5,25
10521,1bfa930d-cf1c-479b-87e4-bae0f9073321,5,mfmw,5,23
10522,6f680a58-6e7f-4b24-ab2a-8f615cd14a21,5,mdn,3,27
10523,47ab6a24-9a36-4af9-b4a4-651bfa037130,5,ars,3,19
10524,44ca9a06-8b5d-42d1-a313-dfee18559727,5,mf,5,28
10525,d1f141a2-1152-4522-ac13-eb572de63737,5,mdn,4,23
10526,53f8916f-1f81-4fd4-ba7e-b3574e6852eb,5,mf,4,19
10527,e0c2a19b-d844-4f21-887c-a90f7c9b4346,5,mw,5,28
10528,afcb575e-c985-4e48-8663-6e73dd6dbe65,5,mdn,4,29
10529,8e3026d2-a977-4221-a6cc-c30fd3590962,5,ars,5,30
10530,da651f2b-7264-419b-86f7-c68c199ab2eb,5,mf,4,22
10531,af410c09-749d-4f0b-bdb1-f3d0e42a2b0f,5,mdn,4,19
10532,a2509b39-af24-4703-842f-27c2dcd12475,5,ars,4,29
10533,792a10ac-a9bb-45ce-af93-7a2619ef61fe,5,mdn,5,30
10534,3957973a-682a-4959-b576-9a085c8a44ae,5,mf,5,28
10535,55284c4b-b914-4e5d-9551-79d8f5b4eb5d,5,mw,4,26
10536,9ffb6093-07ab-4c59-8f50-d7b38b640c04,4,mdn,5,29
10537,9ac75f91-4f73-4df0-bb20-b7de3069baee,5,mdn,5,25
10538,20c3a3f4-11c6-43d4-a63d-88f54b3b8096,4,mw,5,30
10539,8c45b709-a6d6-49b8-b996-e76dc0934213,5,mdn,4,23
10540,bcb872cd-f6f8-422c-8729-59be0b01e4c4,5,mw,5,27
10541,7828cf51-b3a0-48db-8231-70513625208a,5,k,5,18
10542,ff4a3b75-5599-4d90-95f0-8a1bf29c5849,5,mdn,5,27
10543,d59a405f-f8b3-49e9-9ac2-88dc3e6a1e53,5,ars,5,23
10544,37725a9e-f7e1-4803-ad03-e9be32e186d4,5,mfars,4,20
10545,e59739bb-d66f-479b-92f8-1a526fb5a428,5,mdn,5,22
10546,37725a9e-f7e1-4803-ad03-e9be32e186d4,5,ars,4,20
10547,96491651-a46d-4fae-84ea-64c3c00a3071,4,mf,4,19
10548,da0a8407-c3fa-42bc-bd2b-23e1c7cde8a9,4,mdn,5,30
10549,d1adf242-5e1a-4a78-9c07-f0ba06758c42,5,ars,5,19
10550,c233c56b-6f1a-4f53-9f27-e39f5220f9d3,3,mw,4,26
10551,a997b75b-15b5-4973-bd5c-0372fd8cb344,4,mw,3,22
10552,a07d4949-be64-47ce-b0d2-c4b3e775404e,4,ars,3,24
10553,40ef5c66-cc76-49a6-851d-1b58fe2953d7,4,mdn,4,29
10554,c1843817-41a0-4488-9c7a-5a537f4659b5,5,mf,5,29
10555,78cb70fb-cca0-4d6b-83e3-0ca440be5174,5,mfmw,3,27
10556,f2359723-11a9-4415-8278-4adb624d9e6b,2,j,4,29
10557,f10cf3ff-f51e-442d-bee4-d1c0099c264c,5,ars,3,29
10558,51c428b4-c4a7-4da8-86e1-1fa640026086,5,ars,5,28
10559,78cb70fb-cca0-4d6b-83e3-0ca440be5174,5,mdn,3,27
10560,670e36fe-2b5e-4426-919b-889ef9ae7dc9,5,mdn,2,26
10561,e0766991-32fc-4294-b1e2-a0dff52c64f2,4,ars,4,23
10562,d1560a24-8c99-4ae8-85f9-c9bf80991ce4,5,mdn,4,26
10563,1bbd002a-73c0-4f38-8e36-76560bba1f49,5,ars,5,19
10564,e7cb74f4-ab7a-4555-90a9-a9f5ecb3f9b6,5,ars,5,28
10565,637a2933-734a-4323-a7e9-7f9f79ad4dc4,5,ars,5,23
10566,f59c8c41-7c50-4929-a64d-49cf2e587423,5,j,4,24
10567,efee5412-be59-448d-9f6e-9a7dcf201113,5,mdn,4,29
10568,2ae01d22-116d-44c0-84be-cfad96fb519c,5,ars,5,20
10569,e59739bb-d66f-479b-92f8-1a526fb5a428,5,mdn,4,22
10570,dceebdb5-1a91-4fa6-8072-aaa827868eb3,3,mf,5,26
10571,f2359723-11a9-4415-8278-4adb624d9e6b,4,mw,5,29
10572,5febecf8-2d9f-471b-9303-cd8dd0f658af,4,k,2,28
10573,64272418-9b0a-406a-8bbe-e115bdbfc718,5,mf,5,25
10574,5e454df6-a68f-4b76-b06a-f576ed27a11e,3,ars,5,22
10575,5cf62f0f-9b68-4dd7-9dd1-78727e147558,4,mw,5,19
10576,9e679f83-7105-4a2c-b9d2-82964ea88b4f,5,ars,5,25
10577,802f27c7-ea1a-4e42-97b3-8174f236e379,5,mw,3,29
10578,44f5e566-7fef-484a-b881-c53d9249ae9b,5,mdn,5,28
10579,5fab557d-756e-44e7-8f28-2896570692b2,4,mf,4,30
10580,5805dec2-b9a9-4314-9e19-729737c7a6c6,5,mf,5,21
10581,789055e5-3d0a-423a-bd82-c9fcfdf03bac,4,mdn,5,30
10582,e62e4b0c-e929-48f4-ad21-f172df57e747,5,mdn,3,23
10583,d975480c-d90f-414e-a9e1-b1288c4fbd1c,5,fg,4,28
10584,984f5641-df2b-40ba-83b2-61ba8eabc65c,4,mdn,3,24
10585,2b7f0ba7-166f-43e5-9c60-056b72b479a4,4,mdn,4,27
10586,c34aed25-5a2c-400e-ba87-7168d634e3bd,3,mdn,3,30
10587,5cd193d4-8ecf-4845-a463-61edf2b05ff3,5,mdn,5,26
10588,bcb872cd-f6f8-422c-8729-59be0b01e4c4,3,mdn,4,27
10589,39acfef6-976a-4ca5-a481-e5d887907fad,5,je,5,19
10590,2d289025-ff1e-4ba7-a201-6b6053e593e8,5,mdn,5,21
10591,0ee3780f-36f5-4ce7-af65-420a0d0b528c,5,mdn,5,27
10592,20d213ef-76bf-41bb-bc87-9ffcfa2127bc,3,mdn,5,26
10593,22573f4b-b316-4b08-8b75-d05541ea7fcd,5,mw,5,25
10594,ed2064be-7d40-4f59-9e7d-d7e7dd54b118,3,mf,4,28
10595,6e77a16f-1fc0-43a6-bf10-ef592e2084ea,5,mw,4,28
10596,a59fa924-4733-471c-8754-f6595cd0e6f1,3,mf,4,27
10597,aafce93e-6e5f-46ad-b186-d642d5a456a1,4,mdn,4,30
10598,3ad458ed-6069-4907-a71e-efda23c5abff,5,mdn,4,28
10599,f0d0484f-f159-4fe0-8ed4-45dd77bc7cff,4,ars,5,22
10600,3ad458ed-6069-4907-a71e-efda23c5abff,3,mdn,5,28
10601,be4db01d-a7c7-4918-93df-7014dc077733,5,mf,5,22
10602,73ae6177-466a-40ab-833a-67f5a7eedc79,4,mdn,5,26
10603,820fb470-45af-4458-a617-8ea1f9d8915d,4,mdn,5,30
10604,83da35e2-88ab-4562-9f43-c192ecdaed1e,4,mdn,3,18
10605,ac1781e0-796b-4d94-a324-680e348fe2cb,5,ars,3,22
10606,49e2e565-049d-4753-871a-2ec2587d386e,4,je,5,30
10607,b2120df0-7828-41fd-8a67-19bf1554d594,5,ars,5,19
10608,2f520f04-c2d9-4b9c-a029-6f9df9507b70,5,ars,4,20
10609,0c2d68f2-4d17-4dab-b9a1-d0bdf4e10ce4,5,ars,4,22
10610,2f586764-da78-499d-9a41-eafd03844e80,5,ars,5,29
10611,d1560a24-8c99-4ae8-85f9-c9bf80991ce4,5,mf,4,26
10612,7a024b41-0a4e-41dd-ad47-121884fa8a11,5,ars,5,23
10613,f0d0484f-f159-4fe0-8ed4-45dd77bc7cff,5,mdn,2,22
10614,4f727795-2eba-42fd-97a6-dd7a8a15282b,5,mw,5,19
10615,ab3fe741-a432-4b93-97e7-ca7f86b14d56,5,ars,5,21
10616,aafce93e-6e5f-46ad-b186-d642d5a456a1,4,mdn,4,30
10617,0f1a02d0-badb-422e-a97f-76df0e23f581,4,mdn,4,26
10618,48a6d994-4f5b-468f-a96b-9ebe47e8e279,3,mdn,5,18
10619,2f17238b-3151-4596-bd04-d55f4c80a066,5,ars,5,30
10620,cbce132e-cb8f-4aac-a1c1-a776704aebef,5,mw,5,27
10621,dfac5d22-8882-4707-bbe8-9325b9ddc739,4,mdn,4,20
10622,fdf2851c-a685-4112-80fc-401747191dc3,5,ars,5,26
10623,ed2064be-7d40-4f59-9e7d-d7e7dd54b118,5,ars,5,28
10624,88c6509b-cbe2-47c6-ad02-97c92e300c48,5,mdn,5,30
10625,f2359723-11a9-4415-8278-4adb624d9e6b,2,mdn,5,29
10626,20d213ef-76bf-41bb-bc87-9ffcfa2127bc,5,ars,4,26
10627,7c900363-ac5f-43a0-ae64-d5bb23688d88,5,mdn,3,27
10628,f29b1b86-ab96-4876-889d-70b5955a01c7,5,ars,4,27
10629,8bad8df3-fd1c-47eb-a830-cd085d8918f1,3,mdn,5,20
